order_id,customer_id,order_date,ship_date,order_status,payment_method,sales_channel,order_amount,discount_amount,shipping_fee,city,state
ORD00698,CUST0089,05-25-2023,2023-05-31,Shipped,UPI ,online,27636.67,1547.8,49,New York,TS
ORD00699,CUST0968,2023-05-25,2023-05-26,returned,COD,mobile app,9803.12,2834.62,199,Delhi,KA
ORD00700,CUST0996,2023-05-26,2023-05-27,returned,Credit Card,online,42459.09,5023.1,99,Ahmedabad,MH
ORD00701,CUST0830,27/05/2023,,Shipped,credit card,Mobile App,42998.1,3101.88,0,Surat,NY
ORD00702,CUST0366,28/05/2023,2023-06-01,returned,Net Banking,IN-STORE,12095.38,681.4,99,Chennai,MH
ORD00703,CUST0343,28/05/2023,2023-05-31,CANCELLED,Wallet,online,337.89,4.31,0,Kolkata,MH
ORD00704,CUST0870,29/05/2023,2023-06-05,Returned,Debit Card,Mobile App,5619.49,744.01,49,Hyderabad,NY
ORD00705,CUST0607,30/05/2023,2023-05-31,CANCELLED,credit card,mobile app,5489.82,1173.89,99,New York,NY
ORD00706,CUST0434,2023-05-30,2023-06-01,Delivered,  COD,Mobile App,29289.46,337.35,49,Ahmedabad,MH
ORD00707,CUST0459,05-31-2023,2023-06-04,CANCELLED,Wallet,IN-STORE,19003.3,1232.57,49,Mumbai,LDN
ORD00708,CUST0287,01/06/2023,2023-06-06,pending,UPI,online,49837.79,4244.08,49,Jaipur,MH
ORD00709,CUST0233,02/06/2023,2023-06-06,Delivered,UPI,mobile app,30029.21,4310.23,49,Surat,ON
ORD00710,CUST0238,06-02-2023,2023-06-06,Shipped,COD,mobile app,26937.24,8732.3,199,London,TN
ORD00711,CUST0239,03/06/2023,2023-06-04,pending,UPI ,online,1110.76,367.95,199,Sydney,NY
ORD00125,CUST0682,2023-06-04,2023-06-08,Delivered,credit card,online,44099.14,10887.84,0,Hyderabad,MH
ORD00713,CUST0678,05/06/2023,2023-06-11,CANCELLED,UPI ,IN-STORE,14844.99,,49,London,TS
ORD00714,CUST0532,05/06/2023,2023-06-12,SHIPPED,Wallet,Mobile App,20422.82,4424.19,49,Hyderabad,TS
ORD00715,CUST0311,2023-06-06,2023-06-10,pending,Debit Card,IN-STORE,12112.82,853.19,149,Mumbai,ON
ORD00716,CUST0680,07/06/2023,2023-06-13,Shipped,UPI,mobile app,42936.05,14327.12,149,Kolkata,NSW
ORD00717,CUST0579,2023-06-08,2023-06-09,delivered,Wallet,Mobile App,17812.07,235.24,49,Pune,MH
ORD00718,CUST0748,08/06/2023,2023-06-11,Pending,  COD,online,7928.88,143.22,199,London,GJ
ORD00347,CUST0417,06-09-2023,2023-06-11,Delivered,Net Banking,mobile app,478.74,28.96,149,London,ON
ORD00720,CUST0719,10/06/2023,2023-06-11,pending,UPI ,Online,5401.52,517.16,49,Toronto,RJ
ORD00721,CUST0948,06-10-2023,2023-06-15,pending,WALLET,Mobile App,24521.51,4778.88,199,New York,LDN
ORD00722,CUST0351,2023-06-11,2023-06-16,Shipped,WALLET,Mobile App,1181.78,335.03,99,Hyderabad,GJ
ORD00723,CUST0384,2023-06-12,2023-06-15,Delivered,Credit Card,mobile app,9291.87,1265.6,99,Sydney,NY
ORD00724,CUST0963,06-13-2023,2023-06-16,pending,Credit Card,mobile app,37024.1,5241.09,199,Pune,WB
ORD00725,CUST0166,06-13-2023,2023-06-14,Returned,Wallet,In-Store,29010.42,7213.72,49,Sydney,GJ
ORD00726,CUST0235,14/06/2023,2023-06-15,Delivered,Net Banking,Mobile App,39003.84,11341.64,49,Bangalore,GJ
ORD00727,CUST0582,2023-06-15,2023-06-19,Returned,credit card,online,48122.42,12528.95,149,London,LDN
ORD00728,CUST0112,2023-06-16,2023-06-20,Cancelled,credit card,Mobile App,38442.14,4380.31,149,Pune,RJ
ORD00729,CUST0492,2023-06-16,2023-06-23,Cancelled,WALLET,Mobile App,41909.55,7442.09,0,Surat,NSW
ORD00730,CUST0795,17/06/2023,2023-06-22,SHIPPED,Net Banking,mobile app,17701.91,4798.49,0,Chennai,RJ
ORD00731,CUST0697,06-18-2023,2023-06-25,CANCELLED,Net Banking,Online,48704.34,8336.39,149,Sydney,RJ
ORD00732,CUST0028,18/06/2023,2023-06-23,returned,UPI,mobile app,17295.58,34591.16,149,Pune,ON
ORD00733,CUST0839,19/06/2023,2023-06-23,delivered,UPI ,mobile app,8090.04,280.05,99,Ahmedabad,GJ
ORD00734,CUST0217,2023-06-20,2023-06-23,pending,credit card,In-Store,33142.83,10567.97,199,Mumbai,KA
ORD00735,CUST0745,21/06/2023,2023-06-28,returned,Net Banking,Mobile App,3555.45,161.95,149,New York,NY
ORD00736,CUST0240,21/06/2023,2023-06-27,SHIPPED,Net Banking,Online,22145.77,3422.69,149,Ahmedabad,LDN
ORD00737,CUST0369,06-22-2023,2023-06-25,pending,COD,Mobile App,12379.11,748.53,149,Sydney,LDN
ORD00738,CUST0250,23/06/2023,2023-06-28,Pending,UPI,In-Store,7850.09,2728.71,149,Kolkata,KA
ORD00100,CUST0929,06-24-2023,2023-06-29,Returned,UPI,online,14295.75,2931.36,149,Sydney,ON
ORD00740,CUST0002,06-24-2023,2023-06-26,SHIPPED,  COD,online,4248.01,,199,Pune,DL
ORD00741,CUST0898,25/06/2023,2023-06-28,Shipped,Wallet,In-Store,46954.09,4598.52,99,Mumbai,ON
ORD00742,CUST0960,26/06/2023,2023-06-28,Delivered,credit card,IN-STORE,37641.84,8501.02,49,Surat,MH
ORD00743,CUST0776,27/06/2023,2023-07-01,delivered,UPI,mobile app,3750.16,214.81,149,Hyderabad,LDN
ORD00744,CUST0057,06-27-2023,2023-07-04,Shipped,  COD,Online,25160.02,3825.32,199,Kolkata,MH
ORD00745,CUST0319,06-28-2023,2023-07-04,Shipped,Net Banking,IN-STORE,37772.79,8089.01,99,Bangalore,GJ
ORD00746,CUST0633,2023-06-29,,Delivered,UPI ,mobile app,10165.1,2777.15,149,Sydney,ON
ORD00747,CUST0712,29/06/2023,2023-07-04,returned,UPI,Mobile App,49273.04,17649.93,199,Mumbai,KA
ORD00748,CUST0817,06-30-2023,2023-07-06,Delivered,Net Banking,mobile app,38969.27,10401.66,0,Ahmedabad,NY
ORD00749,CUST0600,2023-07-01,2023-07-06,Delivered,UPI ,mobile app,8267.01,1415.21,99,Jaipur,NY
ORD00750,CUST0598,07-02-2023,2023-07-08,pending,UPI,IN-STORE,39671.51,3496.31,99,New York,MH
ORD00751,CUST0185,07-02-2023,2023-07-07,Delivered,UPI,IN-STORE,9235.63,1033.1,99,Pune,TS
ORD00752,CUST0394,03/07/2023,2023-07-04,Shipped,Wallet,online,12520.47,4758.69,99,Kolkata,MH
ORD00753,CUST0642,2023-07-04,2023-07-05,pending,WALLET,Mobile App,37593.41,9226.85,149,Bangalore,ON
ORD00754,CUST0414,07-05-2023,2023-07-09,CANCELLED,Net Banking,In-Store,14745.91,2511.88,49,New York,ON
ORD00755,CUST0357,07-05-2023,2023-07-07,delivered,Debit Card,mobile app,,2127.74,0,London,GJ
ORD00756,CUST0220,06/07/2023,,Delivered,Credit Card,IN-STORE,15813.58,6063.39,199,Bangalore,TS
ORD00757,CUST0737,07/07/2023,2023-07-10,Pending,Net Banking,Mobile App,16416.85,3505.54,99,Ahmedabad,GJ
ORD00758,CUST0396,07-07-2023,2023-07-10,Delivered,Net Banking,Mobile App,33641.17,11658.25,49,Delhi,ON
ORD00759,CUST0735,07-08-2023,2023-07-14,delivered,UPI ,Online,35577.0,2551.91,49,Surat,DL
ORD00760,CUST0115,09/07/2023,2023-07-12,Delivered,Credit Card,In-Store,30733.06,7183.01,49,New York,DL
ORD00761,CUST0981,07-10-2023,2023-07-12,Pending,Credit Card,online,43336.99,1264.56,199,Sydney,ON
ORD00762,CUST0758,2023-07-10,2023-07-11,delivered,  COD,Mobile App,39150.77,5813.86,0,Bangalore,KA
ORD00763,CUST0629,2023-07-11,2023-07-14,Returned,WALLET,Mobile App,14706.1,2902.56,199,Kolkata,TS
ORD00764,CUST0490,12/07/2023,2023-07-19,returned,COD,IN-STORE,42744.62,11423.59,0,Mumbai,WB
ORD00765,CUST0664,2023-07-13,2023-07-15,pending,UPI,Online,24688.06,5601.6,49,Toronto,DL
ORD00766,CUST0852,2023-07-13,,Pending,Net Banking,online,-500.0,3837.26,149,Bangalore,LDN
ORD00767,CUST0468,2023-07-14,2023-07-16,Cancelled,COD,IN-STORE,26532.02,993.44,149,Sydney,GJ
ORD00768,CUST0242,15/07/2023,2023-07-16,returned,Credit Card,Online,47192.8,17886.02,49,New York,MH
ORD00769,CUST0107,2023-07-16,2023-07-18,Pending,Net Banking,Mobile App,44053.46,12218.94,199,New York,NY
ORD00770,CUST0466,16/07/2023,2023-07-19,Delivered,UPI ,In-Store,3295.16,1215.95,149,Kolkata,GJ
ORD00771,CUST0222,17/07/2023,2023-07-22,Shipped,Credit Card,IN-STORE,686.36,54.12,49,Toronto,RJ
ORD00772,CUST0985,18/07/2023,2023-07-20,Delivered,COD,In-Store,39212.78,12673.76,149,London,LDN
ORD00773,CUST0582,18/07/2023,2023-07-24,Pending,Net Banking,In-Store,-500.0,17461.8,49,Sydney,MH
ORD00774,CUST0890,19/07/2023,2023-07-20,returned,Net Banking,mobile app,36030.07,7465.32,199,Delhi,TS
ORD00775,CUST0311,20/07/2023,,pending,Net Banking,IN-STORE,40873.63,12641.97,199,Delhi,DL
ORD00776,CUST0782,07-21-2023,2023-07-26,delivered,Net Banking,Mobile App,10704.56,3635.76,199,Jaipur,MH
ORD00777,CUST0438,2023-07-21,2023-07-24,returned,Debit Card,online,25524.49,9581.94,199,Kolkata,LDN
ORD00778,CUST0712,07-22-2023,2023-07-25,returned,  COD,IN-STORE,37029.3,1270.76,49,Jaipur,TS
ORD00779,CUST0935,07-23-2023,2023-07-26,pending,  COD,In-Store,32041.74,3245.12,99,Sydney,RJ
ORD00780,CUST0159,2023-07-24,,Returned,Net Banking,In-Store,30009.76,288.42,99,Sydney,WB
ORD00781,CUST0280,07-24-2023,2023-07-29,pending,  COD,mobile app,35788.1,744.37,49,Mumbai,WB
ORD00782,CUST0519,2023-07-25,2023-07-28,delivered,COD,IN-STORE,38203.53,1430.06,199,London,GJ
ORD00783,CUST0508,2023-07-26,2023-08-02,Cancelled,Wallet,Online,41261.02,15994.81,0,Delhi,DL
ORD00784,CUST0735,07-26-2023,2023-08-01,returned,credit card,In-Store,14659.5,643.4,99,Mumbai,RJ
ORD00785,CUST0741,2023-07-27,2023-07-29,SHIPPED,Debit Card,online,34577.06,9798.89,0,Surat,WB
ORD00786,CUST0156,28/07/2023,2023-07-30,delivered,UPI,IN-STORE,47587.77,13966.98,199,Toronto,TS
ORD00787,CUST0952,2023-07-29,2023-08-04,returned,Wallet,online,1882.54,192.23,0,Chennai,TS
ORD00788,CUST0941,29/07/2023,2023-07-31,pending,UPI ,Mobile App,12175.32,1697.59,149,Kolkata,KA
ORD00789,CUST0201,07-30-2023,2023-08-04,Returned,  COD,mobile app,34386.47,11466.35,49,Sydney,WB
ORD00790,CUST0812,07-31-2023,2023-08-06,Returned,Credit Card,IN-STORE,13794.58,3563.01,149,Mumbai,KA
ORD00791,CUST0765,08-01-2023,2023-08-05,Pending,COD,Online,25333.72,1997.16,199,Surat,ON
ORD00792,CUST0832,08-01-2023,,delivered,UPI ,mobile app,20225.46,7535.17,149,New York,TS
ORD00793,CUST0574,08-02-2023,2023-08-09,Pending,Net Banking,Mobile App,0.0,7583.53,99,Delhi,TS
ORD00794,CUST0843,08-03-2023,2023-08-06,SHIPPED,UPI ,Online,44440.01,14048.55,0,Surat,NSW
ORD00795,CUST0358,2023-08-04,2023-08-09,returned,Debit Card,online,34726.35,8971.04,49,Hyderabad,GJ
ORD00796,CUST0867,04/08/2023,2023-08-11,Returned,WALLET,In-Store,4761.1,696.67,149,Sydney,MH
ORD00797,CUST0539,2023-08-05,2023-08-07,Pending,  COD,online,48890.52,2206.39,199,Surat,LDN
ORD00798,CUST0386,08-06-2023,2023-08-07,Delivered,Wallet,In-Store,19330.47,2754.58,199,Mumbai,TS
ORD00799,CUST0879,06/08/2023,2023-08-10,Returned,Debit Card,Online,20749.78,3954.83,0,Sydney,GJ
ORD00800,CUST0338,2023-08-07,2023-08-11,Shipped,UPI ,Mobile App,16708.69,6543.4,49,Jaipur,RJ
ORD00801,CUST0994,2023-08-08,2023-08-11,SHIPPED,credit card,Online,32216.83,863.07,99,Delhi,WB
ORD00802,CUST0678,09/08/2023,2023-08-10,Returned,WALLET,Mobile App,7582.56,1121.06,99,New York,GJ
ORD00803,CUST0250,08-09-2023,2023-08-16,Shipped,credit card,Online,28967.27,6874.13,199,Ahmedabad,DL
ORD00804,CUST0856,10/08/2023,2023-08-11,delivered,  COD,mobile app,20068.97,1140.13,149,Mumbai,DL
ORD00805,CUST0637,08-11-2023,2023-08-16,Cancelled,Credit Card,online,16824.04,291.49,99,Mumbai,ON
ORD00806,CUST0158,12/08/2023,2023-08-16,pending,credit card,In-Store,21323.59,,199,Sydney,MH
ORD00807,CUST0887,12/08/2023,2023-08-19,Returned,COD,In-Store,422.36,133.24,99,Chennai,DL
ORD00808,CUST0491,2023-08-13,2023-08-15,Delivered,Wallet,mobile app,23155.09,4436.42,149,Bangalore,RJ
ORD00809,CUST0675,08-14-2023,2023-08-16,delivered,Wallet,Mobile App,32402.71,3305.68,0,Ahmedabad,GJ
ORD00810,CUST0832,2023-08-14,2023-08-15,Shipped,COD,Online,35535.01,2339.72,49,London,GJ
ORD00811,CUST0398,2023-08-15,2023-08-18,Cancelled,COD,Mobile App,0.0,641.58,49,Kolkata,ON
ORD00812,CUST0567,2023-08-16,2023-08-18,Cancelled,UPI,Online,9603.13,3515.77,199,New York,MH
ORD00813,CUST0465,2023-08-17,,pending,Debit Card,Online,6340.58,1831.31,0,Bangalore,TN
ORD00814,CUST0680,2023-08-17,2023-08-20,returned,Wallet,mobile app,11265.64,3898.04,49,Jaipur,TN
ORD00815,CUST0095,18/08/2023,2023-08-19,Cancelled,UPI ,In-Store,23510.22,8650.39,0,Mumbai,KA
ORD00816,CUST0268,2023-08-19,2023-08-25,pending,  COD,online,14695.22,1875.34,149,Pune,MH
ORD00817,CUST0719,20/08/2023,2023-08-23,SHIPPED,Net Banking,Mobile App,-500.0,3121.28,0,Sydney,GJ
ORD00818,CUST0081,2023-08-20,2023-08-24,SHIPPED,UPI ,IN-STORE,2497.69,141.43,99,Toronto,ON
ORD00819,CUST0948,2023-08-21,2023-08-28,returned,WALLET,In-Store,14584.34,1263.62,0,New York,MH
ORD00820,CUST0982,08-22-2023,2023-08-25,returned,UPI,IN-STORE,42453.44,11746.69,149,New York,LDN
ORD00821,CUST0248,22/08/2023,2023-08-24,pending,credit card,online,30990.27,11502.59,149,London,TS
ORD00822,CUST0281,2023-08-23,2023-08-25,SHIPPED,COD,mobile app,29169.95,5539.22,149,Jaipur,NY
ORD00823,CUST0591,24/08/2023,,CANCELLED,Credit Card,IN-STORE,17558.36,2800.64,149,Ahmedabad,TS
ORD00824,CUST0206,2023-08-25,2023-08-27,Shipped,Wallet,online,30509.06,8313.86,199,Ahmedabad,TN
ORD00825,CUST0811,08-25-2023,2023-09-01,SHIPPED,Net Banking,In-Store,38971.04,250.63,199,Sydney,ON
ORD00826,CUST0128,26/08/2023,2023-08-28,Delivered,UPI,In-Store,46814.84,15722.78,49,Ahmedabad,ON
ORD00827,CUST0917,2023-08-27,2023-08-30,CANCELLED,UPI ,Mobile App,35661.06,2799.77,149,Sydney,MH
ORD00828,CUST0784,2023-08-28,2023-08-29,delivered,Net Banking,online,9196.72,3081.96,199,Ahmedabad,GJ
ORD00829,CUST0494,28/08/2023,,delivered,WALLET,online,0.0,13844.81,149,Toronto,TN
ORD00830,CUST0940,08-29-2023,2023-09-05,pending,credit card,Mobile App,33620.92,5666.25,0,Mumbai,KA
ORD00831,CUST0624,2023-08-30,2023-08-31,Shipped,  COD,mobile app,0.0,970.85,99,Delhi,TS
ORD00832,CUST0400,2023-08-31,2023-09-02,pending,  COD,online,3555.22,1008.03,49,Hyderabad,NSW
ORD00833,CUST0451,2023-08-31,,Returned,Wallet,Mobile App,1731.57,277.97,199,New York,WB
ORD00834,CUST0960,01/09/2023,2023-09-02,returned,WALLET,mobile app,13156.54,2466.73,99,Surat,NY
ORD00835,CUST0035,09-02-2023,2023-09-06,Delivered,Net Banking,online,45933.84,3735.49,99,Ahmedabad,WB
ORD00836,CUST0441,02/09/2023,2023-09-08,delivered,COD,online,10430.1,2052.63,0,Bangalore,ON
ORD00837,CUST0007,03/09/2023,2023-09-09,CANCELLED,UPI,mobile app,28565.71,5393.13,0,London,RJ
ORD00838,CUST0375,2023-09-04,2023-09-11,Returned,  COD,Online,48517.93,13796.18,149,Kolkata,GJ
ORD00839,CUST0373,09-05-2023,2023-09-11,returned,  COD,In-Store,-500.0,4742.06,49,Jaipur,GJ
ORD00840,CUST0573,05/09/2023,2023-09-12,SHIPPED,Net Banking,In-Store,49746.24,9846.87,49,Bangalore,NSW
ORD00841,CUST0657,2023-09-06,2023-09-11,CANCELLED,WALLET,In-Store,18306.87,5702.08,49,Delhi,GJ
ORD00842,CUST0104,09-07-2023,2023-09-14,CANCELLED,Credit Card,online,13267.09,4717.63,49,Delhi,NY
ORD00843,CUST0490,08/09/2023,2023-09-09,Shipped,Net Banking,In-Store,6513.93,6.81,0,Surat,TS
ORD00844,CUST0894,09-08-2023,2023-09-13,Returned,WALLET,IN-STORE,32925.67,273.82,149,Pune,GJ
ORD00845,CUST0235,09/09/2023,2023-09-11,Returned,UPI ,IN-STORE,33360.33,5030.61,0,Kolkata,ON
ORD00846,CUST0845,10/09/2023,2023-09-16,returned,WALLET,online,28017.97,3787.14,49,New York,ON
ORD00434,CUST0328,09-10-2023,2023-09-17,returned,WALLET,Mobile App,5815.63,2220.08,49,New York,NY
ORD00848,CUST0474,2023-09-11,2023-09-13,Delivered,UPI ,Online,34834.09,2760.91,49,Toronto,MH
ORD00849,CUST0623,2023-09-12,2023-09-19,CANCELLED,  COD,Mobile App,32807.19,2848.59,199,London,ON
ORD00850,CUST0129,09-13-2023,2023-09-16,Delivered,Net Banking,IN-STORE,10118.54,52.06,0,Surat,TN
ORD00851,CUST0122,09-13-2023,2023-09-16,Cancelled,Net Banking,In-Store,2715.52,891.51,199,Kolkata,NY
ORD00852,CUST0902,09-14-2023,2023-09-20,delivered,Debit Card,Online,26099.95,7591.1,99,Hyderabad,ON
ORD00853,CUST0735,2023-09-15,2023-09-19,CANCELLED,Wallet,mobile app,2338.26,492.65,49,Kolkata,MH
ORD00854,CUST0125,2023-09-16,2023-09-20,SHIPPED,Credit Card,IN-STORE,3317.0,721.45,199,Mumbai,TS
ORD00855,CUST0398,2023-09-16,2023-09-23,Pending,Net Banking,Mobile App,2623.56,776.15,0,Ahmedabad,ON
ORD00856,CUST0140,2023-09-17,2023-09-18,Returned,UPI,Online,31704.53,5290.33,0,Ahmedabad,TN
ORD00857,CUST0348,2023-09-18,2023-09-19,Delivered,Debit Card,Online,8602.64,3152.66,0,Chennai,RJ
ORD00858,CUST0026,09-19-2023,2023-09-20,delivered,WALLET,Online,7102.49,389.52,149,New York,DL
ORD00859,CUST0403,19/09/2023,2023-09-25,pending,  COD,Online,49208.69,14979.76,99,Pune,ON
ORD00860,CUST0715,09-20-2023,,Returned,Wallet,In-Store,49071.5,15096.43,0,Surat,GJ
ORD00861,CUST0831,2023-09-21,2023-09-25,Returned,WALLET,mobile app,,4408.14,0,Pune,GJ
ORD00862,CUST0602,21/09/2023,2023-09-24,delivered,credit card,online,0.0,12771.84,49,Kolkata,GJ
ORD00863,CUST0571,09-22-2023,2023-09-24,Delivered,Wallet,online,46500.44,11246.79,199,London,GJ
ORD00864,CUST0628,23/09/2023,2023-09-24,returned,Wallet,Online,4823.76,1127.85,0,Toronto,LDN
ORD00865,CUST0193,09-24-2023,2023-09-29,returned,Debit Card,online,21167.32,1970.94,149,Surat,RJ
ORD00866,CUST0957,24/09/2023,2023-09-26,returned,Credit Card,IN-STORE,1536.2,447.63,149,New York,GJ
ORD00867,CUST0898,09-25-2023,2023-10-02,CANCELLED,UPI,Online,34534.95,1357.83,149,Delhi,GJ
ORD00868,CUST0380,2023-09-26,2023-09-28,SHIPPED,Wallet,mobile app,6350.74,1348.31,49,Surat,KA
ORD00869,CUST0769,27/09/2023,2023-10-01,Cancelled,Credit Card,IN-STORE,0.0,9887.88,99,Sydney,TS
ORD00870,CUST0270,2023-09-27,2023-09-29,Pending,credit card,Mobile App,43966.98,13758.44,49,Bangalore,WB
ORD00871,CUST0403,2023-09-28,,Returned,credit card,Online,29647.01,2182.91,149,Bangalore,NSW
ORD00872,CUST0310,29/09/2023,2023-10-01,delivered,credit card,online,34587.38,154.86,49,Mumbai,GJ
ORD00873,CUST0411,29/09/2023,2023-10-01,Cancelled,  COD,Mobile App,47485.16,18794.83,99,Pune,KA
ORD00874,CUST0214,30/09/2023,2023-10-06,delivered,credit card,IN-STORE,32077.11,-100.0,199,Sydney,TS
ORD00875,CUST0840,10-01-2023,2023-10-07,Pending,Credit Card,Mobile App,29080.93,2813.14,99,Sydney,GJ
ORD00876,CUST0607,2023-10-02,2023-10-04,pending,credit card,IN-STORE,16240.6,4043.82,149,Sydney,MH
ORD00877,CUST0548,2023-10-02,2023-10-08,returned,UPI ,online,48729.12,16293.96,149,Delhi,TS
ORD00878,CUST0711,2023-10-03,2023-10-05,Shipped,Net Banking,online,-500.0,2112.14,199,Chennai,NSW
ORD00879,CUST0611,04/10/2023,2023-10-07,Shipped,COD,IN-STORE,45930.96,17291.91,99,Pune,RJ
ORD00880,CUST0459,2023-10-05,2023-10-08,Shipped,UPI ,mobile app,44607.89,13930.3,99,Kolkata,DL
ORD00881,CUST0016,10-05-2023,2023-10-09,Shipped,credit card,online,28625.69,10916.66,49,Chennai,DL
ORD00882,CUST0105,10-06-2023,,Delivered,UPI ,In-Store,17688.73,2805.3,0,Sydney,NY
ORD00883,CUST0962,07/10/2023,2023-10-08,CANCELLED,Debit Card,IN-STORE,32449.53,10922.69,99,London,TN
ORD00884,CUST0304,2023-10-08,2023-10-15,delivered,COD,In-Store,0.0,6306.23,0,Sydney,MH
ORD00885,CUST0679,10-08-2023,2023-10-12,Shipped,WALLET,In-Store,13561.51,3818.95,49,Surat,DL
ORD00886,CUST0644,10-09-2023,,CANCELLED,WALLET,Online,41780.01,8210.19,149,London,RJ
ORD00887,CUST0662,10/10/2023,2023-10-12,Returned,  COD,online,32163.77,9957.15,199,New York,WB
ORD00888,CUST0336,10/10/2023,2023-10-14,SHIPPED,credit card,Online,36581.21,2193.78,0,Ahmedabad,ON
ORD00889,CUST0370,10-11-2023,2023-10-13,SHIPPED,Net Banking,Mobile App,41797.1,604.03,99,Toronto,TS
ORD00890,CUST0498,10-12-2023,2023-10-18,CANCELLED,UPI,Mobile App,1245.59,329.62,199,Hyderabad,TN
ORD00891,CUST0006,10-13-2023,2023-10-19,returned,  COD,In-Store,8186.34,2786.57,149,London,KA
ORD00892,CUST0868,2023-10-13,2023-10-16,CANCELLED,WALLET,Mobile App,31736.0,-100.0,49,Jaipur,TN
ORD00893,CUST0895,14/10/2023,2023-10-18,delivered,Wallet,online,31983.04,253.47,49,Toronto,DL
ORD00894,CUST0237,2023-10-15,2023-10-17,returned,WALLET,mobile app,45244.46,11785.43,149,New York,NSW
ORD00895,CUST0614,10-16-2023,,Cancelled,Debit Card,Mobile App,28753.46,4180.52,149,Surat,TS
ORD00896,CUST0735,2023-10-16,2023-10-20,Pending,Credit Card,Mobile App,14485.19,144.17,99,Bangalore,MH
ORD00897,CUST0244,2023-10-17,2023-10-19,Shipped,Net Banking,mobile app,4691.88,1204.88,99,Pune,LDN
ORD00898,CUST0257,2023-10-18,2023-10-19,Cancelled,  COD,online,48055.45,7063.74,149,Mumbai,WB
ORD00899,CUST0678,10-18-2023,2023-10-24,delivered,Wallet,IN-STORE,12860.04,3705.55,199,Mumbai,NSW
ORD00900,CUST0136,2023-10-19,2023-10-24,returned,UPI,IN-STORE,18158.16,2207.52,99,Ahmedabad,MH
ORD00901,CUST0487,2023-10-20,2023-10-23,SHIPPED,COD,In-Store,3372.62,513.74,149,Pune,DL
ORD00902,CUST0713,21/10/2023,,Shipped,UPI,Mobile App,33166.73,5556.53,199,Delhi,RJ
ORD00903,CUST0861,10-21-2023,2023-10-24,CANCELLED,UPI ,Online,13456.63,1067.38,99,Kolkata,ON
ORD00904,CUST0102,10-22-2023,2023-10-28,Cancelled,credit card,Mobile App,33101.39,12271.73,199,Ahmedabad,DL
ORD00905,CUST0742,2023-10-23,2023-10-27,Delivered,UPI,mobile app,42748.33,14228.78,49,London,KA
ORD00906,CUST0554,10-24-2023,2023-10-30,pending,UPI,mobile app,0.0,1886.12,49,Hyderabad,GJ
ORD00907,CUST0405,10-24-2023,2023-10-28,Cancelled,Debit Card,mobile app,23690.84,4970.57,0,Toronto,MH
ORD00908,CUST0408,10-25-2023,2023-10-31,Returned,Wallet,In-Store,14607.31,929.42,149,London,GJ
ORD00909,CUST0977,2023-10-26,2023-10-27,CANCELLED,Wallet,online,11000.31,3648.23,99,Jaipur,DL
ORD00910,CUST0766,2023-10-27,2023-10-30,Delivered,WALLET,Online,36467.13,14540.42,99,Kolkata,NSW
ORD00911,CUST0598,10-27-2023,,Delivered,credit card,In-Store,1286.58,372.62,99,New York,GJ
ORD00912,CUST0989,10-28-2023,2023-11-02,Pending,Net Banking,online,49726.85,634.14,49,Ahmedabad,MH
ORD00311,CUST0155,2023-10-29,2023-10-31,Pending,UPI ,Online,8342.73,2745.53,0,Chennai,MH
ORD00914,CUST0371,2023-10-29,2023-11-04,SHIPPED,COD,mobile app,45896.52,13918.73,49,Pune,TN
ORD00915,CUST0330,2023-10-30,2023-10-31,Returned,Net Banking,online,22397.15,8194.48,149,Jaipur,TS
ORD00916,CUST0130,10-31-2023,2023-11-07,Pending,WALLET,IN-STORE,29555.5,3187.75,99,Delhi,TN
ORD00917,CUST0619,11-01-2023,2023-11-08,delivered,credit card,online,338.88,76.21,0,Jaipur,ON
ORD00918,CUST0854,11-01-2023,2023-11-02,returned,Net Banking,Mobile App,-500.0,3932.87,99,Bangalore,GJ
ORD00919,CUST0873,2023-11-02,2023-11-03,pending,WALLET,online,-500.0,3819.22,99,London,TS
ORD00920,CUST0665,2023-11-03,,Pending,WALLET,online,4801.24,402.76,49,Delhi,TN
ORD00921,CUST0057,11-04-2023,2023-11-07,Delivered,COD,Online,23253.36,2463.21,49,Ahmedabad,LDN
ORD00922,CUST0338,2023-11-04,2023-11-10,delivered,WALLET,online,31059.98,10342.18,99,London,NSW
ORD00923,CUST0025,2023-11-05,2023-11-12,delivered,Wallet,Online,36271.68,1459.14,49,Ahmedabad,KA
ORD00924,CUST0637,06/11/2023,2023-11-11,Returned,WALLET,mobile app,1556.71,618.8,49,Hyderabad,MH
ORD00925,CUST0947,06/11/2023,2023-11-09,CANCELLED,COD,mobile app,23089.88,2440.07,199,Jaipur,WB
ORD00926,CUST0178,2023-11-07,2023-11-14,Pending,Credit Card,IN-STORE,45314.92,14611.78,99,Ahmedabad,ON
ORD00927,CUST0399,11-08-2023,2023-11-11,returned,Net Banking,mobile app,18237.52,1630.03,49,Hyderabad,NY
ORD00928,CUST0055,11-09-2023,2023-11-10,CANCELLED,  COD,Online,17493.22,2394.62,0,Ahmedabad,GJ
ORD00929,CUST0008,09/11/2023,2023-11-16,pending,WALLET,In-Store,48842.28,15594.1,0,Ahmedabad,TS
ORD00930,CUST0050,11-10-2023,,CANCELLED,Wallet,IN-STORE,4011.78,1068.04,99,Surat,MH
