order_id,store_id,datetime,customer_id,item_id,quantity,total_amount,payment_mode,customer_type
ORD00957,102,2026-05-27 18:52:46,CUST-0204,3,2,430,Cash,walk-in
ORD00958,104,2026-05-27 20:13:16,CUST-0052,24,2,650,UPI,mobile-app
ORD00959,101,2026-05-27 15:00:40,CUST-0017,23,5,1625,UPI,mobile-app
ORD00960,104,2026-05-27 14:48:35,CUST-0217,17,1,375,Cash,walk-in
ORD00961,102,2026-05-27 11:58:14,CUST-0146,26,1,195,UPI,mobile-app
ORD00962,101,2026-05-27 11:50:04,CUST-0047,34,1,265,UPI,mobile-app
ORD00963,101,2026-05-28 11:22:41,CUST-0017,20,6,960,Card,mobile-app
ORD00964,105,2026-05-28 17:50:44,CUST-0284,4,7,1365,Cash,mobile-app
ORD00965,105,2026-05-28 21:54:05,CUST-0053,24,2,650,Cash,walk-in
ORD00966,102,2026-05-28 14:36:22,CUST-0021,11,3,645,Cash,mobile-app
ORD00967,103,2026-05-28 20:05:43,CUST-0341,18,1,345,Cash,mobile-app
ORD00968,104,2026-05-28 14:34:56,CUST-0219,14,1,245,Cash,mobile-app
ORD00969,104,2026-05-28 18:53:23,CUST-0270,21,2,390,UPI,mobile-app
ORD00970,105,2026-05-28 21:03:41,CUST-0005,3,1,215,UPI,mobile-app
ORD00971,104,2026-05-28 16:43:16,CUST-0007,27,1,345,UPI,mobile-app
ORD00972,103,2026-05-28 21:51:07,CUST-0199,30,6,2190,UPI,mobile-app
ORD00973,103,2026-05-28 12:18:07,CUST-0297,7,3,735,Cash,walk-in
ORD00974,104,2026-05-28 08:27:22,CUST-0038,4,1,195,UPI,mobile-app
ORD00975,104,2026-05-28 19:46:18,CUST-0110,11,1,215,Cash,walk-in
ORD00976,103,2026-05-28 17:22:34,CUST-0292,12,1,175,UPI,walk-in
ORD00977,101,2026-05-28 08:21:18,CUST-0089,29,1,215,Cash,mobile-app
ORD00978,105,2026-05-28 21:40:53,CUST-0090,25,2,590,Card,mobile-app
ORD00979,101,2026-05-28 19:29:33,CUST-0342,5,3,675,Cash,mobile-app
ORD00980,103,2026-05-28 09:50:07,CUST-0214,22,1,160,Cash,walk-in
ORD00981,102,2026-05-28 08:28:39,CUST-0289,14,4,980,UPI,mobile-app
ORD00982,104,2026-05-28 11:45:59,CUST-0098,14,3,735,Cash,mobile-app
ORD00983,105,2026-05-28 15:35:16,CUST-0205,19,2,320,Cash,mobile-app
ORD00984,103,2026-05-28 07:54:52,CUST-0049,16,1,365,UPI,mobile-app
ORD00985,105,2026-05-28 07:42:45,CUST-0132,3,1,215,Cash,mobile-app
ORD00986,103,2026-05-28 19:13:15,CUST-0245,21,1,195,UPI,mobile-app
ORD00987,101,2026-05-28 11:17:40,CUST-0081,6,3,525,Cash,mobile-app
ORD00988,104,2026-05-28 07:49:53,CUST-0207,16,1,365,Cash,walk-in
ORD00989,102,2026-05-28 08:36:55,CUST-0345,20,1,160,Cash,mobile-app
ORD00990,101,2026-05-28 12:23:44,CUST-0140,30,1,365,Cash,mobile-app
ORD00991,104,2026-05-28 18:55:50,CUST-0066,9,1,235,Cash,mobile-app
ORD00992,105,2026-05-28 11:19:25,CUST-0309,28,2,630,Cash,mobile-app
ORD00993,105,2026-05-28 21:30:06,CUST-0037,29,1,215,Card,walk-in
ORD00994,105,2026-05-28 07:34:46,CUST-0097,27,1,345,Cash,walk-in
ORD00995,104,2026-05-28 13:57:58,CUST-0312,1,1,245,Card,walk-in
ORD00996,101,2026-05-28 08:45:31,CUST-0293,16,1,365,Cash,mobile-app
ORD00997,101,2026-05-28 08:46:29,CUST-0197,30,1,365,UPI,mobile-app
ORD00998,101,2026-05-28 21:26:52,CUST-0003,7,2,490,Card,mobile-app
ORD00999,103,2026-05-28 18:56:49,CUST-0333,10,1,185,UPI,walk-in
ORD01000,104,2026-05-28 19:16:50,CUST-0134,8,2,390,Cash,mobile-app
ORD01001,104,2026-05-28 15:24:05,CUST-0173,31,1,365,UPI,walk-in
ORD01002,104,2026-05-28 14:01:20,CUST-0343,6,1,175,UPI,walk-in
ORD01003,102,2026-05-28 08:23:42,CUST-0054,19,3,480,UPI,mobile-app
ORD01004,104,2026-05-28 21:36:27,CUST-0181,11,3,645,Cash,walk-in
ORD01005,104,2026-05-28 13:44:47,CUST-0314,35,1,275,UPI,walk-in
ORD01006,102,2026-05-28 08:37:34,CUST-0348,26,1,195,Cash,walk-in
ORD01007,103,2026-05-28 17:32:04,CUST-0070,3,3,645,Cash,mobile-app
ORD01008,104,2026-05-28 16:28:03,CUST-0134,30,2,730,Cash,mobile-app
ORD01009,102,2026-05-28 20:20:23,CUST-0302,22,6,960,Cash,mobile-app
ORD01010,105,2026-05-28 07:42:19,CUST-0268,25,1,295,UPI,walk-in
ORD01011,104,2026-05-28 15:39:55,CUST-0112,23,3,975,UPI,mobile-app
ORD01012,105,2026-05-28 21:32:56,CUST-0017,21,1,195,UPI,mobile-app
ORD01013,101,2026-05-28 21:31:52,CUST-0223,14,1,245,Cash,walk-in
ORD01014,102,2026-05-28 11:16:31,CUST-0236,17,2,750,Cash,mobile-app
ORD01015,105,2026-05-28 20:39:30,CUST-0253,27,1,345,Cash,mobile-app
ORD01016,101,2026-05-28 14:28:52,CUST-0113,35,1,275,Cash,walk-in
ORD01017,104,2026-05-28 07:27:22,CUST-0261,8,2,390,UPI,mobile-app
ORD01018,104,2026-05-28 13:07:59,CUST-0062,27,2,690,Cash,mobile-app
ORD01019,105,2026-05-28 15:01:04,CUST-0163,25,3,885,Cash,mobile-app
ORD01020,102,2026-05-28 18:00:12,CUST-0319,16,7,2555,UPI,mobile-app
ORD01021,102,2026-05-28 16:40:18,CUST-0069,13,3,705,UPI,walk-in
ORD01022,105,2026-05-28 08:41:11,CUST-0335,7,7,1715,Card,walk-in
ORD01023,104,2026-05-28 16:16:12,CUST-0189,26,1,195,Card,mobile-app
ORD01024,105,2026-05-28 10:08:58,CUST-0120,23,2,650,Cash,mobile-app
ORD01025,105,2026-05-28 10:41:21,CUST-0152,34,1,265,Cash,mobile-app
ORD01026,102,2026-05-28 09:00:11,CUST-0017,6,1,175,Cash,mobile-app
ORD01027,103,2026-05-28 07:12:48,CUST-0128,2,6,1410,UPI,walk-in
ORD01028,103,2026-05-28 13:58:46,CUST-0105,25,2,590,Cash,walk-in
ORD01029,104,2026-05-28 11:49:41,CUST-0114,34,2,530,UPI,mobile-app
ORD01030,103,2026-05-28 21:58:14,CUST-0026,13,1,235,Cash,mobile-app
ORD01031,102,2026-05-28 17:55:06,CUST-0276,33,1,365,Cash,walk-in
ORD01032,104,2026-05-28 19:29:22,CUST-0026,31,6,2190,UPI,mobile-app
ORD01033,104,2026-05-28 14:03:50,CUST-0129,17,1,375,Cash,mobile-app
ORD01034,102,2026-05-28 13:32:11,CUST-0017,21,2,390,UPI,mobile-app
ORD01035,104,2026-05-28 11:21:01,CUST-0058,23,2,650,UPI,mobile-app
ORD01036,105,2026-05-28 09:06:29,CUST-0209,6,1,175,UPI,walk-in
ORD01037,102,2026-05-28 21:03:22,CUST-0134,5,3,675,Cash,mobile-app
ORD01038,104,2026-05-28 13:08:21,CUST-0115,15,4,1380,Cash,walk-in
ORD01039,103,2026-05-28 18:38:35,CUST-0344,25,1,295,Cash,mobile-app
ORD01040,103,2026-05-28 07:51:00,CUST-0056,11,4,860,UPI,walk-in
ORD01041,102,2026-05-28 17:00:37,CUST-0023,6,1,175,Cash,mobile-app
ORD01042,105,2026-05-28 10:52:25,CUST-0109,3,1,215,Cash,walk-in
ORD01043,105,2026-05-28 09:17:37,CUST-0061,26,1,195,UPI,mobile-app
ORD01044,103,2026-05-28 12:56:50,CUST-0149,33,1,365,Cash,mobile-app
ORD01045,105,2026-05-28 09:22:19,CUST-0091,33,1,365,Cash,walk-in
ORD01046,105,2026-05-28 14:31:51,CUST-0211,11,2,430,UPI,mobile-app
ORD01047,102,2026-05-28 12:37:13,CUST-0094,19,1,160,UPI,mobile-app
ORD01048,101,2026-05-28 19:24:59,CUST-0125,3,2,430,UPI,mobile-app
ORD01049,103,2026-05-28 19:40:00,CUST-0324,12,2,350,Cash,walk-in
ORD01050,101,2026-05-28 11:37:10,CUST-0142,2,1,235,Cash,mobile-app
ORD01051,101,2026-05-28 19:21:22,CUST-0097,30,1,365,UPI,walk-in
ORD01052,101,2026-05-28 08:36:22,CUST-0175,14,2,490,Cash,walk-in
ORD01053,101,2026-05-28 08:09:31,CUST-0237,22,3,480,UPI,mobile-app
ORD01054,101,2026-05-28 19:16:35,CUST-0012,22,1,160,Card,mobile-app
ORD01055,104,2026-05-28 19:53:36,CUST-0069,15,3,1035,UPI,walk-in
ORD01056,105,2026-05-28 07:46:00,CUST-0004,9,2,470,Cash,walk-in
ORD01057,101,2026-05-28 11:00:59,CUST-0037,10,1,185,Cash,walk-in
ORD01058,102,2026-05-28 12:16:43,CUST-0137,10,1,185,Cash,mobile-app
ORD01059,105,2026-05-28 15:47:11,CUST-0340,10,2,370,Cash,mobile-app
ORD01060,105,2026-05-28 21:23:00,CUST-0347,8,1,195,UPI,mobile-app
ORD01061,101,2026-05-28 16:29:35,CUST-0266,31,2,730,Cash,mobile-app
ORD01062,105,2026-05-28 19:01:41,CUST-0301,25,2,590,Cash,mobile-app
ORD01063,105,2026-05-28 07:22:10,CUST-0242,22,2,320,Cash,mobile-app
ORD01064,104,2026-05-28 19:31:21,CUST-0014,28,2,630,UPI,mobile-app
ORD01065,102,2026-05-28 19:51:17,CUST-0002,12,1,175,UPI,mobile-app
ORD01066,104,2026-05-28 20:49:37,CUST-0238,7,1,245,UPI,walk-in
ORD01067,105,2026-05-28 07:57:08,CUST-0140,25,2,590,Cash,walk-in
ORD01068,101,2026-05-28 15:17:54,CUST-0257,12,2,350,Cash,mobile-app
ORD01069,104,2026-05-28 09:29:30,CUST-0234,20,3,480,Cash,walk-in
ORD01070,103,2026-05-28 09:38:53,CUST-0341,29,1,215,Cash,walk-in
ORD01071,101,2026-05-28 15:21:12,CUST-0002,15,1,345,UPI,mobile-app
ORD01072,101,2026-05-28 21:04:15,CUST-0163,21,2,390,Card,mobile-app
ORD01073,102,2026-05-28 20:10:09,CUST-0291,14,1,245,Cash,mobile-app
ORD01074,101,2026-05-28 08:33:17,CUST-0115,11,1,215,Cash,walk-in
ORD01075,103,2026-05-28 17:17:16,CUST-0324,22,5,800,Cash,walk-in
ORD01076,102,2026-05-28 15:14:12,CUST-0335,17,1,375,UPI,mobile-app
ORD01077,101,2026-05-28 09:30:11,CUST-0119,26,2,390,Cash,mobile-app
ORD01078,101,2026-05-28 11:51:06,CUST-0172,12,1,175,Card,walk-in
ORD01079,103,2026-05-28 16:37:12,CUST-0054,28,2,630,Cash,mobile-app
ORD01080,105,2026-05-28 15:11:07,CUST-0200,33,3,1095,Cash,walk-in
ORD01081,103,2026-05-28 14:57:34,CUST-0343,15,3,1035,Cash,mobile-app
ORD01082,103,2026-05-28 10:21:06,CUST-0098,33,1,365,UPI,mobile-app
ORD01083,104,2026-05-28 07:51:03,CUST-0224,9,1,235,Cash,walk-in
ORD01084,102,2026-05-28 11:34:19,CUST-0300,35,1,275,UPI,walk-in
ORD01085,102,2026-05-28 11:36:02,CUST-0132,20,2,320,UPI,walk-in
ORD01086,105,2026-05-28 17:36:51,CUST-0041,32,1,325,Cash,mobile-app
ORD01087,104,2026-05-28 13:34:35,CUST-0091,30,3,1095,Cash,mobile-app
ORD01088,105,2026-05-28 10:15:29,CUST-0328,34,1,265,Cash,mobile-app
ORD01089,103,2026-05-28 09:24:01,CUST-0319,32,2,650,UPI,walk-in
ORD01090,102,2026-05-28 19:14:00,CUST-0301,31,1,365,UPI,walk-in
ORD01091,104,2026-05-28 13:19:31,CUST-0076,25,5,1475,UPI,mobile-app
ORD01092,102,2026-05-28 11:29:50,CUST-0246,28,1,315,Cash,mobile-app
ORD01093,102,2026-05-28 17:33:43,CUST-0017,10,3,555,Cash,mobile-app
ORD01094,101,2026-05-28 13:49:49,CUST-0204,8,1,195,UPI,mobile-app
ORD01095,101,2026-05-28 16:32:39,CUST-0226,16,1,365,Cash,mobile-app
ORD01096,105,2026-05-28 17:06:07,CUST-0349,28,1,315,Cash,mobile-app
ORD01097,105,2026-05-28 21:40:13,CUST-0198,20,2,320,Cash,mobile-app
ORD01098,104,2026-05-28 15:55:54,CUST-0068,22,1,160,UPI,walk-in
ORD01099,102,2026-05-28 09:24:32,CUST-0214,14,5,1225,Cash,mobile-app
ORD01100,105,2026-05-28 21:19:11,CUST-0190,4,2,390,Card,mobile-app
ORD01101,102,2026-05-28 21:24:36,CUST-0106,1,1,245,Cash,mobile-app
ORD01102,105,2026-05-28 18:37:40,CUST-0220,12,1,175,Cash,mobile-app
ORD01103,103,2026-05-28 08:01:13,CUST-0291,32,1,325,UPI,mobile-app
ORD01104,105,2026-05-28 08:15:56,CUST-0067,33,3,1095,Card,mobile-app
ORD01105,103,2026-05-28 18:20:38,CUST-0283,13,3,705,Cash,walk-in
ORD01106,101,2026-05-28 14:45:47,CUST-0072,32,4,1300,UPI,mobile-app
ORD01107,104,2026-05-28 21:29:26,CUST-0203,11,3,645,UPI,mobile-app
ORD01108,104,2026-05-28 20:27:01,CUST-0215,8,7,1365,Cash,mobile-app
ORD01109,104,2026-05-28 12:20:03,CUST-0258,28,4,1260,Cash,mobile-app
ORD01110,105,2026-05-28 14:34:38,CUST-0010,19,1,160,Cash,mobile-app
ORD01111,102,2026-05-28 08:50:40,CUST-0048,9,1,235,Card,mobile-app
ORD01112,103,2026-05-28 17:57:02,CUST-0204,14,1,245,Cash,mobile-app
ORD01113,102,2026-05-28 09:51:05,CUST-0135,20,1,160,UPI,mobile-app
ORD01114,101,2026-05-28 20:50:43,CUST-0054,32,1,325,Cash,mobile-app
ORD01115,102,2026-05-28 13:12:46,CUST-0308,28,2,630,Cash,walk-in
ORD01116,104,2026-05-28 13:13:01,CUST-0156,16,6,2190,Cash,walk-in
ORD01117,105,2026-05-28 20:02:09,CUST-0206,21,3,585,Cash,mobile-app
ORD01118,105,2026-05-28 17:26:32,CUST-0214,14,2,490,UPI,walk-in
ORD01119,103,2026-05-28 09:32:25,CUST-0221,18,1,345,UPI,walk-in
ORD01120,105,2026-05-28 13:12:49,CUST-0045,29,2,430,UPI,walk-in
ORD01121,105,2026-05-28 21:01:23,CUST-0348,12,2,350,Cash,walk-in
ORD01122,103,2026-05-28 16:25:26,CUST-0103,29,3,645,Cash,mobile-app
ORD01123,104,2026-05-28 17:21:17,CUST-0173,10,7,1295,Cash,mobile-app
ORD01124,102,2026-05-28 19:33:46,CUST-0025,26,1,195,UPI,walk-in
ORD01125,105,2026-05-28 07:37:50,CUST-0250,10,2,370,UPI,mobile-app
ORD01126,102,2026-05-28 07:22:25,CUST-0330,13,3,705,Cash,mobile-app
ORD01127,104,2026-05-28 12:33:36,CUST-0167,14,1,245,UPI,walk-in
ORD01128,101,2026-05-28 09:41:00,CUST-0135,21,1,195,Cash,walk-in
ORD01129,102,2026-05-28 17:25:02,CUST-0137,17,4,1500,Cash,mobile-app
ORD01130,103,2026-05-28 15:52:22,CUST-0246,5,1,225,Cash,walk-in
ORD01131,103,2026-05-28 14:54:46,CUST-0341,5,2,450,UPI,mobile-app
ORD01132,103,2026-05-28 13:09:24,CUST-0286,19,3,480,Cash,mobile-app
ORD01133,104,2026-05-28 08:44:59,CUST-0127,20,6,960,Cash,mobile-app
ORD01134,101,2026-05-28 15:40:48,CUST-0172,2,8,1880,Cash,mobile-app
ORD01135,105,2026-05-28 08:03:01,CUST-0128,15,1,345,UPI,walk-in
ORD01136,104,2026-05-28 18:45:33,CUST-0246,18,1,345,UPI,walk-in
ORD01137,104,2026-05-28 15:11:06,CUST-0300,29,1,215,Cash,mobile-app
ORD01138,105,2026-05-28 07:39:22,CUST-0209,29,1,215,UPI,walk-in
ORD01139,105,2026-05-28 21:06:46,CUST-0271,16,1,365,Cash,mobile-app
ORD01140,104,2026-05-28 19:33:06,CUST-0224,31,1,365,Cash,walk-in
ORD01141,103,2026-05-28 16:35:39,CUST-0310,14,3,735,Cash,mobile-app
ORD01142,101,2026-05-28 07:17:25,CUST-0323,22,4,640,Cash,mobile-app
ORD01143,101,2026-05-28 10:55:53,CUST-0130,27,3,1035,Cash,mobile-app
ORD01144,104,2026-05-28 13:57:29,CUST-0160,34,3,795,UPI,mobile-app
ORD01145,105,2026-05-28 15:06:10,CUST-0069,9,1,235,UPI,mobile-app
ORD01146,102,2026-05-28 18:15:16,CUST-0340,16,3,1095,Cash,mobile-app
ORD01147,105,2026-05-28 09:20:44,CUST-0207,20,9,1440,Cash,mobile-app
ORD01148,104,2026-05-28 11:22:14,CUST-0232,24,1,325,UPI,walk-in
ORD01149,105,2026-05-28 10:39:30,CUST-0275,18,1,345,Cash,mobile-app
ORD01150,105,2026-05-28 10:49:33,CUST-0340,24,2,650,UPI,mobile-app
ORD01151,103,2026-05-28 21:24:37,CUST-0092,18,1,345,UPI,mobile-app
ORD01152,101,2026-05-28 11:19:30,CUST-0183,15,1,345,UPI,walk-in
ORD01153,105,2026-05-28 08:37:06,CUST-0167,28,8,2520,Cash,mobile-app
ORD01154,101,2026-05-28 08:54:25,CUST-0184,5,2,450,Cash,mobile-app
ORD01155,105,2026-05-28 09:36:55,CUST-0073,7,3,735,UPI,walk-in
ORD01156,101,2026-05-28 16:12:14,CUST-0135,1,2,490,Cash,walk-in
ORD01157,104,2026-05-28 17:40:42,CUST-0252,20,2,320,Cash,mobile-app
ORD01158,105,2026-05-28 19:07:00,CUST-0303,34,3,795,UPI,mobile-app
ORD01159,101,2026-05-28 09:32:46,CUST-0316,12,1,175,UPI,mobile-app
ORD01160,102,2026-05-28 12:18:49,CUST-0030,26,1,195,Cash,mobile-app
ORD01161,103,2026-05-28 07:45:54,CUST-0207,9,2,470,Cash,mobile-app
ORD01162,101,2026-05-28 09:34:45,CUST-0320,2,1,235,UPI,mobile-app
ORD01163,104,2026-05-28 11:19:47,CUST-0302,21,1,195,Cash,mobile-app
ORD01164,105,2026-05-28 19:15:07,CUST-0122,12,3,525,Cash,walk-in
ORD01165,102,2026-05-28 17:53:09,CUST-0204,2,4,940,Cash,mobile-app
ORD01166,105,2026-05-28 11:09:29,CUST-0179,28,2,630,UPI,walk-in
ORD01167,103,2026-05-28 13:52:57,CUST-0047,15,2,690,Cash,mobile-app
ORD01168,105,2026-05-28 19:37:56,CUST-0217,32,1,325,UPI,mobile-app
ORD01169,105,2026-05-28 20:14:56,CUST-0128,29,1,215,Cash,mobile-app
ORD01170,105,2026-05-28 19:56:10,CUST-0349,28,5,1575,UPI,mobile-app
ORD01171,104,2026-05-28 18:08:08,CUST-0054,29,2,430,UPI,mobile-app
ORD01172,105,2026-05-28 14:57:59,CUST-0290,6,1,175,UPI,mobile-app
ORD01173,101,2026-05-28 08:56:09,CUST-0194,35,2,550,UPI,mobile-app
ORD01174,101,2026-05-28 08:25:05,CUST-0211,1,1,245,Cash,walk-in
ORD01175,102,2026-05-28 17:01:25,CUST-0092,28,3,945,UPI,mobile-app
ORD01176,103,2026-05-28 07:44:37,CUST-0296,14,1,245,UPI,mobile-app
ORD01177,105,2026-05-28 18:13:00,CUST-0171,33,2,730,Cash,walk-in
ORD01178,104,2026-05-28 08:28:27,CUST-0031,7,3,735,UPI,mobile-app
ORD01179,103,2026-05-28 14:49:51,CUST-0213,27,1,345,UPI,walk-in
ORD01180,103,2026-05-28 18:52:38,CUST-0306,27,1,345,Cash,walk-in
ORD01181,102,2026-05-28 10:06:18,CUST-0211,7,3,735,Card,walk-in
ORD01182,104,2026-05-28 18:06:29,CUST-0053,13,1,235,Card,mobile-app
ORD01183,101,2026-05-28 11:25:33,CUST-0213,16,3,1095,Cash,mobile-app
ORD01184,102,2026-05-28 11:26:08,CUST-0245,27,1,345,Card,mobile-app
ORD01185,103,2026-05-28 19:50:57,CUST-0104,14,3,735,Cash,mobile-app
ORD01186,103,2026-05-28 10:21:39,CUST-0318,3,2,430,UPI,walk-in
ORD01187,105,2026-05-28 12:20:14,CUST-0259,35,8,2200,Cash,walk-in
ORD01188,105,2026-05-28 19:18:52,CUST-0137,30,7,2555,UPI,mobile-app
ORD01189,101,2026-05-28 13:35:19,CUST-0212,23,1,325,UPI,walk-in
ORD01190,101,2026-05-28 10:22:12,CUST-0301,26,1,195,Card,walk-in
ORD01191,102,2026-05-28 17:11:14,CUST-0170,12,7,1225,UPI,walk-in
ORD01192,102,2026-05-28 17:05:05,CUST-0012,18,1,345,Cash,mobile-app
ORD01193,104,2026-05-28 07:21:40,CUST-0087,17,2,750,Cash,walk-in
ORD01194,104,2026-05-28 15:01:00,CUST-0256,28,5,1575,Card,mobile-app
ORD01195,103,2026-05-28 20:11:50,CUST-0153,3,1,215,Cash,mobile-app
ORD01196,103,2026-05-28 10:42:04,CUST-0002,6,3,525,Card,walk-in
ORD01197,104,2026-05-28 12:32:00,CUST-0173,1,2,490,Card,mobile-app
ORD01198,103,2026-05-28 07:49:09,CUST-0164,14,1,245,Cash,mobile-app
ORD01199,101,2026-05-28 18:12:31,CUST-0344,20,4,640,Cash,mobile-app
ORD01200,101,2026-05-28 15:26:32,CUST-0061,16,1,365,Cash,mobile-app
ORD01201,103,2026-05-28 17:27:43,CUST-0143,29,1,215,UPI,mobile-app
ORD01202,103,2026-05-28 17:32:51,CUST-0216,17,1,375,Cash,walk-in
ORD01203,102,2026-05-28 13:23:44,CUST-0093,25,2,590,Cash,walk-in
ORD01204,101,2026-05-28 09:03:13,CUST-0073,13,3,705,Cash,mobile-app
ORD01205,102,2026-05-28 08:00:12,CUST-0319,16,3,1095,UPI,walk-in
ORD01206,104,2026-05-28 09:30:06,CUST-0324,1,3,735,Cash,mobile-app
ORD01207,105,2026-05-28 13:56:45,CUST-0125,2,7,1645,Cash,walk-in
ORD01208,104,2026-05-28 11:04:20,CUST-0003,32,1,325,Cash,mobile-app
ORD01209,104,2026-05-28 21:51:47,CUST-0337,22,2,320,Cash,walk-in
ORD01210,105,2026-05-28 17:08:10,CUST-0130,26,2,390,Cash,mobile-app
ORD01211,104,2026-05-28 19:20:28,CUST-0256,3,2,430,Cash,walk-in
ORD01212,105,2026-05-28 18:41:04,CUST-0129,6,2,350,Cash,mobile-app
ORD01213,105,2026-05-28 14:34:35,CUST-0333,30,2,730,UPI,mobile-app
ORD01214,104,2026-05-28 13:50:23,CUST-0097,32,4,1300,UPI,mobile-app
ORD01215,101,2026-05-28 08:28:07,CUST-0262,9,1,235,Cash,mobile-app
ORD01216,101,2026-05-28 11:41:40,CUST-0018,31,1,365,UPI,mobile-app
ORD01217,101,2026-05-28 20:03:37,CUST-0072,25,3,885,Cash,mobile-app
ORD01218,105,2026-05-28 07:06:26,CUST-0154,17,1,375,Cash,walk-in
ORD01219,103,2026-05-28 13:55:07,CUST-0345,27,1,345,Cash,walk-in
ORD01220,103,2026-05-28 09:51:36,CUST-0114,26,1,195,UPI,walk-in
ORD01221,101,2026-05-28 21:55:29,CUST-0017,15,1,345,Cash,mobile-app
ORD01222,101,2026-05-28 21:54:32,CUST-0275,32,1,325,Cash,walk-in
ORD01223,101,2026-05-28 08:54:01,CUST-0075,26,2,390,UPI,mobile-app
ORD01224,104,2026-05-28 16:31:55,CUST-0103,29,1,215,UPI,mobile-app
ORD01225,103,2026-05-28 10:03:55,CUST-0130,26,2,390,UPI,mobile-app
ORD01226,103,2026-05-28 15:22:04,CUST-0135,7,1,245,Cash,walk-in
ORD01227,103,2026-05-28 10:39:54,CUST-0313,4,6,1170,UPI,mobile-app
ORD01228,104,2026-05-28 16:40:39,CUST-0233,9,2,470,Cash,mobile-app
ORD01229,103,2026-05-28 17:34:53,CUST-0220,17,2,750,UPI,mobile-app
ORD01230,103,2026-05-28 19:49:28,CUST-0210,17,2,750,UPI,walk-in
ORD01231,104,2026-05-28 13:03:07,CUST-0150,32,2,650,Cash,mobile-app
ORD01232,102,2026-05-28 14:31:16,CUST-0066,1,2,490,Cash,mobile-app
ORD01233,105,2026-05-28 15:48:24,CUST-0200,1,1,245,UPI,walk-in
ORD01234,105,2026-05-28 21:42:59,CUST-0054,34,2,530,UPI,mobile-app
ORD01235,103,2026-05-28 19:13:29,CUST-0297,4,2,390,Cash,mobile-app
ORD01236,101,2026-05-28 07:12:15,CUST-0072,35,1,275,Cash,mobile-app
ORD01237,102,2026-05-28 08:20:28,CUST-0074,27,2,690,UPI,mobile-app
ORD01238,104,2026-05-28 12:37:39,CUST-0082,23,1,325,UPI,mobile-app
ORD01239,105,2026-05-28 08:10:16,CUST-0161,31,1,365,Cash,mobile-app
ORD01240,105,2026-05-28 09:07:08,CUST-0124,17,4,1500,Cash,walk-in
ORD01241,104,2026-05-28 20:03:45,CUST-0075,7,9,2205,UPI,mobile-app
ORD01242,101,2026-05-28 09:08:27,CUST-0068,15,2,690,Cash,walk-in
ORD01243,105,2026-05-28 09:54:24,CUST-0314,12,9,1575,Card,walk-in
ORD01244,102,2026-05-28 09:44:58,CUST-0230,29,3,645,UPI,mobile-app
ORD01245,104,2026-05-28 08:29:08,CUST-0184,32,1,325,Card,mobile-app
ORD01246,104,2026-05-28 12:39:50,CUST-0282,14,2,490,UPI,mobile-app
ORD01247,101,2026-05-28 09:30:38,CUST-0237,19,1,160,Cash,walk-in
ORD01248,104,2026-05-28 13:37:36,CUST-0271,6,8,1400,UPI,walk-in
ORD01249,102,2026-05-28 18:42:22,CUST-0120,32,6,1950,UPI,mobile-app
ORD01250,103,2026-05-28 15:18:15,CUST-0262,28,2,630,Cash,mobile-app
ORD01251,103,2026-05-28 20:40:48,CUST-0333,10,1,185,Cash,mobile-app
ORD01252,102,2026-05-28 16:33:15,CUST-0161,24,4,1300,UPI,mobile-app
ORD01253,104,2026-05-28 11:53:11,CUST-0208,9,1,235,Cash,mobile-app
ORD01254,101,2026-05-28 20:01:53,CUST-0022,11,5,1075,Cash,mobile-app
ORD01255,101,2026-05-28 13:07:15,CUST-0284,20,2,320,Cash,walk-in
ORD01256,101,2026-05-28 19:17:48,CUST-0131,20,4,640,Cash,mobile-app
ORD01257,103,2026-05-28 09:39:26,CUST-0184,4,4,780,UPI,mobile-app
ORD01258,102,2026-05-28 10:36:24,CUST-0243,7,1,245,Cash,mobile-app
ORD01259,102,2026-05-28 17:53:43,CUST-0341,7,2,490,Cash,mobile-app
ORD01260,103,2026-05-28 08:50:59,CUST-0349,10,2,370,UPI,walk-in
ORD01261,103,2026-05-28 14:29:05,CUST-0060,14,8,1960,Cash,mobile-app
ORD01262,101,2026-05-28 10:04:34,CUST-0019,21,3,585,Cash,mobile-app
ORD01263,101,2026-05-28 12:30:06,CUST-0315,1,2,490,UPI,walk-in
ORD01264,103,2026-05-28 18:45:55,CUST-0258,29,2,430,Cash,walk-in
ORD01265,105,2026-05-28 20:45:18,CUST-0078,9,4,940,UPI,mobile-app
ORD01266,101,2026-05-28 14:29:49,CUST-0027,20,1,160,UPI,mobile-app
ORD01267,104,2026-05-28 20:58:56,CUST-0059,31,1,365,Cash,mobile-app
ORD01268,102,2026-05-28 09:49:22,CUST-0330,31,1,365,UPI,mobile-app
ORD01269,101,2026-05-28 20:24:41,CUST-0247,29,1,215,Cash,mobile-app
ORD01270,102,2026-05-28 15:18:03,CUST-0085,14,3,735,Cash,walk-in
ORD01271,103,2026-05-28 15:20:43,CUST-0025,5,1,225,UPI,mobile-app
ORD01272,102,2026-05-28 15:37:29,CUST-0039,27,2,690,Cash,mobile-app
ORD01273,103,2026-05-28 10:34:27,CUST-0018,30,1,365,UPI,mobile-app
ORD01274,103,2026-05-28 12:15:57,CUST-0316,14,2,490,UPI,walk-in
ORD01275,101,2026-05-28 17:31:17,CUST-0123,18,1,345,Cash,walk-in
